Weight,Stress,Buckling stress,H,d,t,B,E,p,label,label_names
25.093730792531577,4.624910142000589,48.31991395410416,59.92267648838355,2.869488032242756,0.9992683774603109,96.12198381195661,25031.811698825444,0.01813223037981012,2,F2
21.693027140602897,4.166151451889422,58.17673444146684,59.983271298946626,3.224019301386726,0.9988119798538329,99.05541005974803,25047.743648299343,0.013783065720310928,2,F2
22.642493992225397,3.8462482451876543,67.7437300800201,59.97529470498611,3.31514345009981,0.9999868516567163,86.42693960877617,25025.363597293355,0.014705335887450571,2,F2
21.27712901944312,3.5862383565042646,77.99574107205738,59.9647162951228,3.6193442528921205,0.9988147910582472,90.58533014832285,25325.515584128094,0.012465278806912653,2,F2
18.72279304366688,3.353858661671325,87.92321547682302,59.89900300246402,3.76390493261217,0.999999,83.77424204108698,25103.41954509916,0.010831372294830785,4,F12
16.97113573825814,62.12829859581068,2.23498358960214,59.85202700413903,0.5048898152636724,0.4294858684563092,99.85861649001406,25049.15112295362,0.15981046890431913,0,KP
17.19337092232679,35.3596930177618,3.8804499457652546,59.999999,0.6315854274266512,0.6029850847163121,99.999999,25163.2848988718,0.09199782969448406,0,KP
8.536041678415625,16.986036992524806,8.14600028010831,59.82281623206664,0.929445020460262,0.8505138093959173,99.00402012751461,25081.446855113358,0.02213304047716292,0,KP
9.585552784708831,10.077827096113202,15.989929911826973,59.2994658989402,1.234078453435777,0.9792390707471511,73.67403704273087,25450.19609608115,0.018083816543580097,0,KP
10.719794569925542,7.037565370271369,24.270157110768523,59.95812438821706,1.8432892690231202,0.9971711166243682,90.01893337566364,25176.442907439035,0.012380643872275332,4,F12
7.6351685732633685,6.280041092184246,34.80463363739437,59.37715983636561,1.8178856147155766,0.9731282546745597,46.492083786502086,26979.640514909996,0.010772514153250881,4,F12
9.487523077890925,5.233241320399356,44.47792525079525,59.26057205300647,2.056198191162672,0.999999,33.92710200815127,26202.258255628643,0.011913538893705859,4,F12
9.415492916439712,4.6950564633978,54.30995654060495,59.093407429085595,2.312141262659086,0.9940111251355898,35.05837084631401,26405.341626822083,0.01057804986131749,4,F12
10.54270004047484,4.198234464081834,64.15489759309236,58.69717613878683,2.6265157171626883,0.9840112332697637,37.139259426228115,25054.135078544365,0.010545361006250335,4,F12
10.534700654091186,168.25413202416405,1.394300196340572,59.98885020537867,0.5000341535580852,0.16006862963824442,99.99516721156147,25003.23815184149,0.2682426010651262,3,F3
5.477691478059019,136.2110990325492,1.504736436728652,58.76973581249292,0.5000721024963455,0.1993388829314368,99.92173609586334,25041.189332318834,0.11337979232530229,6,F13
6.78975971968784,74.28623589381469,1.9976495079751777,59.25550465780205,0.5042071108066885,0.3613244745112475,99.96057153709855,25288.12661945628,0.07651706076455893,0,KP
2.367392779857612,45.740051567542714,3.0883297665540557,59.999999,0.5369613392726386,0.5451623971751172,98.60395378870872,25782.898854583458,0.01657441560167212,0,KP
0.9776554179104344,34.4330648951437,8.136351597093025,48.54319257485233,0.6613821230551165,0.46749531816407486,23.60551441265862,25091.755342711047,0.010073397672400383,0,KP
0.8046008282544302,33.630668624613584,14.889373861121392,34.83586413216089,0.6380955969362074,0.5249594714536623,30.0351153727802,25438.190300183913,0.010077410693979225,0,KP
0.6363473257788249,32.85053329920417,29.005759125294478,26.708975499460443,0.6311494528689491,0.5474824107130842,24.126311961653307,28926.924088967095,0.010001,4,F12
0.5856781481223796,32.598950459732606,38.99216143837202,21.917568666608613,0.5591980822801128,0.6512676967662571,24.680968270026405,27137.051191862556,0.010175745231878176,4,F12
0.568703671355803,32.536889787370995,39.95059534851196,23.72977483194529,0.678693818391833,0.5130850869989986,21.199683447585354,30216.548664279224,0.010001,4,F12
10.458111649482195,245.00685836594982,1.3264743185375427,59.98316496426476,0.5000295252259828,0.10990093812172896,99.93157527669217,25000.66703454588,0.3879762832040793,3,F3
11.088165046911868,200.65300189534247,1.397132105716761,59.99483197920981,0.5045665727232254,0.13237877999087522,98.83026086235336,25142.383027672015,0.339922646700196,3,F3
6.220882185343869,172.65111591087305,1.4753043104791863,59.71969577045688,0.5077358232123137,0.15281425631591405,98.2585143666916,25435.916971284078,0.16501189945307168,6,F13
8.70798915521161,133.1108693460308,1.5337608398721838,59.58521621539625,0.5038976882136756,0.1993159694432804,97.54870649810687,25103.778173740826,0.17920517035641767,6,F13
0.20258713598596337,99.3654650791633,17.358807296884088,25.094925486140276,0.5634996057458332,0.2019347409480292,22.139050326364156,29541.80089853411,0.010330819851116946,0,KP
1.2253601645525016,213.98112274938424,1.3798587740298016,59.463882823939116,0.5030424505132816,0.1253781925273259,99.63794179605101,25042.95576593987,0.03985982347395528,6,F13
3.6067779131376,211.86618824178464,1.423746049813402,58.98826931935686,0.5031144866047956,0.12639274669804212,98.42615985716327,25309.045802035856,0.1175080894762277,6,F13
1.7859916850850184,194.37935996821645,1.4152477056658592,59.928564101159985,0.500001,0.13663378114145586,96.46449051294714,25267.533368211374,0.05408677825585037,6,F13
0.17326983763162804,182.92101372802338,6.726153205585466,39.22880906393976,0.5061345273661702,0.11828004918103396,27.236036805400403,34798.26544009787,0.011093100367992464,6,F13
0.14066694771595498,183.3551355063291,13.444954787196993,34.417464046662886,0.6474897788029215,0.09182228231582784,22.871891876012306,33517.78450718825,0.010382734227523616,6,F13
0.1506325224247569,157.26764961880593,11.403853181087694,30.626814963723646,0.5234206879826009,0.13255023209247424,20.539138279825885,33084.43818607385,0.010697157364779636,6,F13
0.11370542399658999,184.42721598375363,14.401507684306965,27.524517361158,0.5370266625187163,0.11298829786528145,22.707334268499658,34361.827658444214,0.010016856453953117,6,F13
0.12365515886462555,175.39348133496682,37.549682229384636,22.263079684299427,0.7235600339779493,0.09384225340642638,25.394542807634437,37555.99959995139,0.011308921096278846,1,F1
16.52136654788625,26.523000269597418,5.154350626646546,59.989755203026355,0.7087361415714526,0.7150666849941083,99.5370746326676,25042.671699238963,0.06656372197367406,0,KP
26.302194656564534,12.624666405045332,10.816653437072025,59.99888217947293,1.0697851930760374,0.9968828304116016,99.949511712569,25001.852959536558,0.050269103478256326,5,F23
25.2344056959135,8.02031212719393,19.37961891836831,59.92617870320255,1.6803674351682927,0.9992223538975027,99.8828633892182,25010.20359432837,0.03066239332970687,5,F23
17.492038278952222,6.268293282938848,28.661944901197018,59.96628396624856,2.126261894142353,0.9985079390179926,97.05549532818168,25055.095526770827,0.016998125729600355,4,F12
23.277607269332034,4.655771595827194,48.238362483015045,59.98566690985935,2.757344002700437,0.9994759976801018,88.02225166765677,25160.917826467157,0.018068668805822696,2,F2
15.604236877060716,4.211009606684999,58.04396540645002,59.858717425455026,3.0861692969704886,0.9968986237442066,90.25490912475185,25136.55204930764,0.010768148335635358,4,F12
27.713036613723524,3.871769093974281,68.08485686874238,59.837689376410786,3.0944325362433385,0.9991633623481625,69.68146387445779,25023.30215511539,0.02060242930231504,2,F2
23.792029424501422,3.5788463133276327,77.17615865159247,59.949445535583344,3.6612668918801328,0.999226767440255,93.01297964995197,25002.927731836193,0.0136416214211727,2,F2
21.014713544665955,3.4212438984885973,87.30030084956744,59.72788481244929,3.275360697516416,0.9945876254536872,47.88093565207518,25005.881088367918,0.01595554171004057,2,F2
18.08201349133401,92.4341764623377,1.6935071318156714,59.99942084825858,0.5000304451901979,0.2913456982325836,99.99368545518043,25000.45905050835,0.2529360071121894,0,KP
21.953552610479033,62.179977258584344,2.251112603397943,59.5747488837522,0.5011981536245299,0.43142048376685105,98.90822171805895,25012.894465628662,0.2087013231009182,5,F23
7.323293071303689,35.35215949662401,3.8780984265361043,59.940073650387504,0.614741540601727,0.6184826063117096,99.44465659403043,25072.09331006983,0.03936286594239662,0,KP
3.852404620351339,16.984496423012935,8.145514990436153,59.999999,0.8911756507243981,0.8852292853308091,98.7764099703206,25271.382715848347,0.010001,0,KP
12.47124992254762,9.522400885754735,15.81658035437563,58.849277263457,1.424197234494129,0.9996878972313361,99.69654330240151,25186.35913313292,0.01807618855986044,0,KP
13.967372864909468,5.702773426157052,34.6244670131387,59.87239974543494,2.255836101675361,0.9961863027610403,87.55483900129818,25388.674297903934,0.013337036717803551,4,F12
17.591988671233867,5.023442778821,43.76344595730689,59.29124267197087,2.550886209208246,0.9893678292058377,84.00752176944003,25019.251343438867,0.015267882304000557,4,F12
20.642473689037335,4.536961242093688,53.63167312556367,59.02402860318264,2.7944568363836773,0.9905271006446985,81.24224877838132,25390.10742470441,0.016565094047301304,2,F2
17.49417279562921,4.253706923341795,64.17221041870282,58.962392880649325,2.719011047442039,0.9925804007727607,56.73436542888418,26580.080398060483,0.01576707132396291,4,F12
6.317877315882501,168.42068076213098,1.3936688668453896,59.993190380082375,0.5000148593879099,0.15991408110083383,99.9986953637511,25001.009018565757,0.16102310483081228,6,F13
3.3484524337308623,136.84381408367813,1.521991539078108,59.98448109961004,0.5018821560067832,0.19583067536231547,99.67101771143882,25851.056647098834,0.06952943879803784,6,F13
19.239422169686712,74.51490677232418,2.0690181451546015,59.28103993404923,0.5120885221337296,0.3482296539023148,95.57578941761814,25354.986307494262,0.22550962481344256,0,KP
3.3505918237448444,45.94551602337012,3.1524556113174707,59.11639878698311,0.5197872989093728,0.5587944528193846,96.34937535654096,25514.446865841506,0.024075124504636794,0,KP
7.398877285497764,23.522181505650266,6.154089209231789,59.68018275280427,0.749734647827437,0.7629757102508694,99.27063670970969,26267.83519675072,0.026520097453799147,0,KP
5.661855635707108,11.85421678106374,12.512494573240456,59.95179173515766,1.091998735183718,0.9716129450903178,82.9087729740553,25220.08943003806,0.01165216226812398,0,KP
5.0089819953754695,8.582591274136155,21.491413863700682,59.26440861754309,1.2908039334816488,0.9747052653711223,35.46462093335299,25480.33260361592,0.010242913853062531,4,F12
5.188085825444146,7.588763333628604,31.052933225927465,54.08309226646087,1.535444827545571,0.9339290096939609,35.30767147273929,25223.744792223806,0.010121201824630308,4,F12
5.112347248890531,7.237588774975265,37.53426395919471,53.04113309396464,1.4939774882115555,0.9835325873498663,25.27887795508457,28273.171075826693,0.010155508015327195,4,F12
5.657367195635854,201.0658035387613,1.3728994904948333,59.946699520621564,0.5015364811127121,0.13353745846308496,99.90930968275092,25155.286579696538,0.17228728496401358,6,F13
15.75470283692686,160.13639822852593,1.521612768109979,59.569837946358966,0.503003798837943,0.16344017209897854,93.77067687609062,25338.93944837277,0.40233443934575763,3,F3
11.31185817935877,138.2893999002456,1.5237823802662613,59.784675773087386,0.5115950570899184,0.18999916599831024,99.20416845567375,25026.06499438926,0.2384255166484844,3,F3
3.0084583032709458,86.69671349135253,1.8165224944960319,59.983850445618536,0.5041635784194396,0.30549423234690515,97.90768630519582,25399.350154448788,0.040152415286311305,0,KP
0.6896888260817124,59.22667424417806,4.2648601132627455,49.59479652819921,0.5358228217172538,0.3669085085403778,51.23903014566167,25542.333439140268,0.01000219622177051,0,KP
0.4594213754660427,62.663523854865026,10.344483943359487,39.753267943169924,0.5626394119569967,0.30969680141027384,26.84787869640734,35788.48180066858,0.010001,0,KP
11.45554927724245,257.46621187078057,1.4015395966319641,58.97230741692565,0.5017336269888646,0.10484837780385825,99.67041793458199,25776.613210164975,0.4488811046350716,3,F3
15.058119525631698,208.528587843332,1.4358758665676459,59.737572040459554,0.5064587115499988,0.1267117047301397,98.03852108362906,25499.511580679187,0.4832697720566745,3,F3
3.693435590648647,177.9327492303477,1.5325486655288836,58.99280174208042,0.5039755583020704,0.15085334349800195,99.41023989664404,26711.086452000418,0.10023061803154945,6,F13
3.9075259999628313,136.2546180326694,1.5906351741594906,59.96870183736118,0.5190510049251502,0.18992108527110907,99.32265328544992,25587.250711904235,0.08102390660684336,6,F13
0.24849380135581944,135.69014796772862,3.821505031468468,44.56255239229778,0.5075578241067555,0.1614347005393587,35.092354500569314,25045.893426734878,0.01007826949296678,6,F13
0.19746546912497526,136.5308857191749,9.287718532647142,35.45121610380489,0.5836109602393562,0.13557751277946006,21.327180084286773,28741.18723340294,0.010729031801012062,6,F13
0.15716198779935112,137.6302902312583,19.158404508431577,27.84711095413762,0.6035340472387416,0.13464905390736204,22.887785954202975,36811.34799471561,0.010223434046371882,6,F13
0.13101102653879404,135.83901815781084,32.124698631303126,22.32417996388687,0.7205080137254423,0.11666908487440775,20.86315481786704,29677.922793497066,0.01006635418410165,1,F1
31.704921946072062,26.52017143009954,5.1534676817884915,59.999999,0.7123896298804594,0.7114487268094754,99.544933187183,25044.293387277565,0.12771160040159327,5,F23
38.22303160979225,12.62266038813968,10.81602739130084,59.99697179993184,1.068088952222835,0.9987474210062437,99.97632115123356,25003.85294909959,0.07302512905050992,5,F23
9.594371863283346,8.02692087124482,19.38168814282113,59.94558802375082,1.6725592852109894,0.9994779167362878,99.04225135976037,25018.63096656551,0.011747745065817074,0,KP
41.33389102760565,4.651198868012513,48.18377881450333,59.828419142785485,2.8159102322188945,0.9993746084153549,92.75324815335674,25067.10497277747,0.03088113401884235,2,F2
18.238918869682376,4.174543658151628,58.179353725927626,59.919589967161954,3.23163278648779,0.9967149080344114,99.50386314472918,25010.695717094983,0.011571481139312365,4,F12
43.28770389217098,3.8773175340614885,68.08658892733276,59.911990117718226,3.016898689726872,0.999999,63.240046030626644,25072.7652350013,0.03370951241415767,2,F2
36.50498108713199,3.5808978724812723,77.99407537970548,59.8973958707554,3.469960156818825,0.9999846088070223,79.69927188130823,25091.28526470845,0.02327395894696726,2,F2
41.26086885374693,3.3454058898045957,87.7725835891969,59.939433147526756,3.8805201483385696,0.9997184549962514,90.81245526713569,25052.571663538027,0.022511023227900995,2,F2
5.9359410850175545,92.43272703235566,1.6937268522176312,59.99298398907857,0.5000098008765326,0.29137485092432275,99.99347052476946,25000.76550447826,0.08303397113825756,0,KP
30.797361694664705,62.11316275031856,2.230259672156694,59.999999,0.500001,0.43260464640642254,99.43705876929616,25109.860395817697,0.29080919981261283,5,F23
19.018532960926954,35.49207186989748,3.9217654367928882,59.958161003586774,0.6154192921858455,0.6155415355940468,99.54423721508593,25477.84305865058,0.10254017095222778,0,KP
9.026177569497532,16.884494153950556,8.114304097434825,59.999999,0.8883016446724024,0.8977395825887848,99.97288320837792,25148.363533356187,0.023067286775038894,0,KP
12.298519913870427,9.396722899877876,15.777355966396748,59.59451219115492,1.435603430962599,0.999999,99.74998113618824,25230.973041418332,0.017545092922573034,0,KP
29.318305554960645,5.028095687608792,44.4138989056893,59.51856835340214,2.518178799876423,0.9906537563636786,81.61940482603937,25603.812329090077,0.02591907918346304,2,F2
17.51633966395516,4.430046768290466,54.227246578836215,59.32238134631256,2.8392291091071065,0.9960430830108626,81.04257353489835,25057.84206084696,0.013721859395800466,4,F12
18.071264838384035,4.04199519035618,63.01419330509721,59.927194823605475,3.225351785869523,0.9966547048013286,91.08112466780119,25391.252606654005,0.0118871791379222,4,F12
14.422577965576542,168.47409616184507,1.3939307008961235,59.992024198074276,0.5000377340772055,0.1598512728945276,99.9894355105001,25002.980967416122,0.36773258068345277,3,F3
3.5571524396843346,134.39180440690174,1.4862002686935187,59.99557133179937,0.5000487612173172,0.19948766218406622,98.8982872656475,25123.312456101852,0.07299738883681353,6,F13
8.768693542578827,74.4563076717138,2.050729238118666,59.06494093918967,0.5007726753256495,0.36205008414765033,99.02951517420837,25859.246369304055,0.09987083706263428,0,KP
1.4475949959467505,45.65499404968792,3.0617831245601224,59.999999,0.5405937658589077,0.5456169241702632,99.99999899998527,25661.796244591016,0.010001,0,KP
18.49120279572453,23.098025060997184,6.021706435363845,59.999999,0.7592425158601669,0.7619585300079841,98.10864051180545,25338.104180209797,0.06564006166756604,0,KP
8.413542786232272,12.009876010284863,12.561076154157906,59.10197227789228,1.1302965214402059,0.9860470537109867,97.05210980856221,26464.023010608,0.01571129446361187,0,KP
13.73729556835241,7.927628654484929,21.286998745132376,59.919386585565206,1.6647432034667329,0.9751176258372235,88.67186670664505,25755.20355800091,0.0180690654375407,4,F12
10.47694298868825,6.475115349593885,29.21817202199407,59.26766041156308,1.929731052360463,0.9896946864861915,77.63594982633079,25275.220327995918,0.012323295408666196,4,F12
9.76791238806263,5.842429440011322,40.63620410617441,56.46308888165506,2.00638221090093,0.999022077896561,59.90812644932875,26786.366330581215,0.012134440518777465,4,F12
9.546972395548078,210.06338924828302,1.3689767780374427,59.94810628709815,0.5023162528894582,0.12742902292875946,99.54783911350381,25085.411218880996,0.3046507718850031,6,F13
